schoolid,zmath,age,female,immig,langn,hisced,homepos,schprivate,stubeha
12400146,1.46,16.17,0,1,3,9,0.6,0,1.16
12400146,0.21,15.83,1,3,3,10,-1.39,0,1.16
12400146,-0.68,15.83,1,1,2,7,-0.43,0,1.16
12400146,1.25,15.92,0,1,2,9,0.79,0,1.16
12400146,0.81,16.33,0,3,3,5,-0.53,0,1.16
12400148,-0.42,15.33,0,1,2,9,-0.74,0,1.5
12400148,0.61,16.08,1,1,2,8,0.54,0,1.5
12400148,-0.96,15.75,0,1,2,10,0.46,0,1.5
12400148,0.35,16,1,1,2,7,0.6,0,1.5
12400148,-0.09,15.33,1,1,2,8,0.73,0,1.5
12400148,0,15.75,0,1,2,7,-1.12,0,1.5
12400148,-0.62,15.5,1,1,2,7,-1.37,0,1.5
12400148,-1.91,15.5,1,1,2,5,-2.11,0,1.5
12400148,-0.96,15.33,0,1,2,7,-0.12,0,1.5
12400148,-0.7,15.33,1,1,1,7,-0.09,0,1.5
12400148,-1.15,15.67,0,1,1,7,-0.72,0,1.5
12400148,-0.01,16.25,1,1,2,7,-1.13,0,1.5
12400148,-1.06,15.58,1,1,2,4,-0.03,0,1.5
12400148,0.8,16.08,1,1,1,8,0.34,0,1.5
12400148,-0.43,15.92,0,1,2,7,-0.82,0,1.5
12400148,0.41,16.17,0,1,1,6,-0.13,0,1.5
12400148,-1.24,15.42,0,1,2,10,-0.77,0,1.5
12400148,-0.74,16.08,0,1,2,5,-1.77,0,1.5
12400149,1.65,15.5,0,1,2,8,0.02,0,-0.41
12400149,1.59,15.42,1,1,2,10,1.44,0,-0.41
